order_id,customer_id,order_date,channel,total_amount,shipping_postal_code
2269,467,2025-02-24,bopis,220.28,48244
2270,320,2024-01-24,web,247.15,62292
2271,122,2025-02-16,store,520.87,47224
2272,328,2025-11-07,mobile,42.32,23230
2273,278,2024-06-17,mobile,116.43,83224
2274,345,2025-04-07,mobile,310.27,63602
2275,41,2024-02-29,mobile,77.08,97644
2276,75,2025-08-31,web,504.49,38236
2277,480,2025-07-18,mobile,137.82,83003
2278,27,2024-07-22,web,91.38,86600
2279,258,2024-10-21,web,115.52,24864
2280,443,2024-01-14,web,454.84,52728
2281,49,2025-08-21,mobile,97.86,44927
2282,446,2025-08-21,mobile,224.11,70773
2283,81,2025-11-21,web,1029.67,26152
2284,15,2024-02-19,mobile,85.98,73057
2285,382,2025-06-11,mobile,639.26,75870
2286,378,2024-10-02,web,138.13,56147
2287,81,2024-11-04,web,1233.08,79340
2288,389,2024-01-06,web,639.88,70217
2289,394,2024-01-11,mobile,35.72,31887
2290,347,2024-09-18,bopis,147.27,52832
2291,56,2024-10-18,mobile,1029.67,39127
2292,254,2024-04-25,mobile,481.45,45476
2293,268,2025-05-09,web,20.16,59437
2294,9,2024-11-03,mobile,647.46,79739
2295,452,2024-10-27,store,1008.98,68730
2296,367,2024-10-06,mobile,113.22,28331
2297,289,2024-08-25,store,153.62,99955
2298,251,2025-01-25,bopis,194.48,80734
2299,464,2025-08-08,web,3246.74,27290
2300,500,2024-09-23,mobile,160.51,52524
2301,368,2025-01-01,web,66.38,86169
2302,300,2025-12-10,web,13.23,44523
2303,338,2024-05-16,web,1619.57,24182
2304,144,2024-09-11,store,51.27,24253
2305,462,2025-12-05,store,326.84,54153
2306,263,2024-02-22,mobile,947.82,25857
2307,147,2024-06-12,store,237.0,48432
2308,471,2025-06-04,bopis,207.54,69484
2309,368,2025-05-12,web,21.75,73283
2310,207,2024-09-25,mobile,66.74,14697
2311,107,2024-09-15,web,3289.03,82099
2312,142,2025-05-13,mobile,319.94,71861
2313,63,2026-01-01,bopis,193.21,44363
2314,150,2024-07-15,store,520.87,53119
2315,7,2025-03-21,mobile,62.3,46417
2316,180,2024-12-05,bopis,799.76,47402
2317,482,2025-01-27,mobile,55.48,36693
2318,441,2024-03-02,web,305.2,24469
2319,249,2024-06-15,bopis,37.24,54113
2320,39,2024-01-07,mobile,69.13,54814
2321,391,2025-09-30,mobile,123.24,87736
2322,222,2025-08-14,store,155.78,83363
2323,386,2025-08-20,store,194.48,58542
2324,79,2025-10-20,bopis,86.84,64750
2325,313,2024-07-06,store,61.11,18668
2326,85,2025-01-18,bopis,156.31,49301
2327,346,2025-04-27,mobile,504.49,19858
2328,287,2025-11-25,web,246.9,39357
2329,98,2025-02-28,web,20.16,16165
2330,316,2024-10-11,web,1060.03,57570
2331,441,2025-10-19,web,81.54,69612
2332,297,2025-01-05,bopis,1111.3,44774
2333,173,2024-04-04,web,188.04,42570
2334,268,2024-05-11,store,389.68,65256
2335,294,2025-09-25,bopis,312.92,64297
2336,257,2024-02-19,bopis,92.14,12623
2337,353,2024-02-14,bopis,156.46,91644
2338,409,2024-02-17,mobile,203.45,42470
2339,332,2024-08-28,mobile,185.41,78464
2340,407,2024-12-03,web,311.83,23234
2341,395,2024-11-18,store,127.27,97614
2342,419,2024-05-30,store,77.08,77775
2343,275,2024-11-10,web,66.38,46010
2344,40,2024-04-24,store,749.58,50551
2345,279,2024-05-01,web,59.0,17230
2346,94,2025-06-19,store,156.14,68704
2347,109,2025-02-23,web,51.27,61290
2348,453,2025-03-08,web,1347.52,64278
2349,377,2025-06-09,store,36.24,75694
2350,202,2025-07-25,web,826.08,74195
2351,466,2025-07-27,mobile,286.41,91248
2352,28,2025-11-25,store,110.12,43456
2353,198,2025-06-15,web,673.56,27412
2354,108,2024-11-02,mobile,231.24,57236
2355,421,2024-11-29,bopis,749.58,57475
2356,319,2024-04-06,web,1290.05,45945
2357,475,2025-07-23,store,249.65,96279
2358,488,2024-05-07,web,312.36,90003
2359,338,2024-01-29,web,194.48,83889
2360,259,2025-12-28,store,149.05,25560
2361,52,2025-06-25,mobile,1095.75,30256
2362,369,2025-12-15,mobile,185.41,42061
2363,412,2024-07-07,web,37.24,26035
2364,177,2024-04-27,web,2788.6,99564
2365,289,2024-03-25,mobile,1329.62,61415
2366,9,2025-06-12,mobile,116.43,20975
2367,158,2024-07-30,mobile,118.92,89912
2368,21,2025-01-10,store,450.24,82267
2369,365,2025-03-13,mobile,1562.61,73308
2370,164,2025-03-10,mobile,537.21,12397
2371,358,2025-02-18,mobile,314.85,68451
2372,353,2025-03-16,mobile,81.38,86777
2373,106,2024-08-13,mobile,167.79,52464
2374,276,2024-06-15,bopis,72.27,35591
2375,231,2025-02-25,bopis,449.05,26920
2376,130,2025-09-19,store,240.26,39409
2377,408,2024-02-21,web,59.0,80297
2378,396,2024-05-14,web,3319.8,43991
2379,465,2025-08-14,mobile,65.25,54774
2380,385,2024-06-20,store,647.46,81701
2381,99,2024-08-14,mobile,464.76,55970
2382,200,2025-09-21,store,123.39,51549
2383,274,2024-08-31,mobile,46.31,77490
2384,437,2025-08-24,web,39.9,85795
2385,202,2024-08-14,mobile,406.9,91995
2386,467,2024-11-11,web,155.23,72969
2387,300,2025-02-11,web,1149.8,82522
2388,190,2025-08-12,bopis,249.99,66577
2389,382,2025-10-08,web,138.75,77795
2390,24,2024-01-01,store,36.36,31785
2391,299,2025-02-09,mobile,20.16,25678
2392,60,2024-04-23,mobile,68.6,69944
2393,352,2024-09-15,web,77.95,92058
2394,379,2024-05-18,mobile,100.58,45657
2395,352,2024-06-18,web,280.39,97168
2396,480,2024-12-09,store,194.84,43293
2397,329,2024-08-08,web,296.29,99055
2398,162,2024-09-05,bopis,715.71,27366
2399,106,2025-12-31,mobile,481.53,79369
2400,65,2024-03-01,bopis,185.41,95101
2401,372,2025-06-22,bopis,530.67,42364
2402,200,2024-01-22,bopis,487.41,81127
2403,210,2024-01-28,mobile,46.31,40547
2404,424,2024-07-22,bopis,37.24,66546
2405,186,2025-08-02,web,203.45,76543
2406,166,2025-09-30,bopis,569.9,64360
2407,48,2025-05-10,web,69.18,97805
2408,287,2025-03-02,bopis,388.96,76222
2409,74,2024-04-29,web,160.51,83906
2410,148,2024-04-21,web,65.24,53680
2411,255,2024-05-24,store,36.24,41383
2412,59,2025-04-24,bopis,873.93,30632
2413,386,2025-07-23,web,185.41,24774
2414,9,2024-06-08,store,85.98,49031
2415,371,2025-07-28,web,717.29,15725
2416,100,2025-02-04,web,1201.27,47000
2417,470,2024-04-10,web,1060.03,41358
2418,131,2025-05-03,web,185.41,52846
2419,201,2025-02-01,mobile,154.16,23696
2420,381,2024-10-22,web,291.27,80764
2421,54,2024-09-06,web,294.11,50741
2422,185,2024-04-29,mobile,177.49,18966
2423,156,2025-01-11,web,1721.99,68184
2424,49,2024-10-12,mobile,309.34,78125
2425,176,2025-08-19,bopis,246.78,90419
2426,358,2024-02-02,store,77.3,20768
2427,191,2024-09-15,mobile,77.28,64681
2428,3,2024-11-30,web,174.37,95852
2429,166,2025-11-01,web,13.23,68354
2430,86,2024-08-21,bopis,791.9,99147
2431,61,2024-06-14,mobile,732.27,99621
2432,410,2025-04-02,web,231.9,96355
2433,323,2024-05-12,web,1271.13,84972
2434,188,2024-07-22,web,362.85,50636
2435,226,2025-04-05,mobile,163.99,80515
2436,307,2024-03-17,web,91.38,49031
2437,343,2024-03-17,store,218.65,95843
2438,218,2024-10-28,store,388.24,92222
2439,183,2024-09-01,web,35.72,63588
2440,111,2025-12-08,bopis,77.3,32972
2441,353,2024-07-28,mobile,69.13,38587
2442,101,2024-04-02,web,69.11,41717
2443,75,2025-10-31,web,160.51,41090
2444,262,2024-02-16,store,639.26,91541
2445,89,2025-03-08,store,77.3,32228
2446,434,2024-04-15,mobile,66.74,81800
2447,102,2025-03-07,web,182.43,85162
2448,244,2024-04-07,web,2120.06,64522
2449,226,2025-08-26,web,150.08,67786
2450,77,2024-11-09,web,79.56,80703
2451,435,2025-01-11,mobile,90.53,30852
2452,29,2025-04-10,web,432.21,29043
2453,50,2024-03-09,mobile,35.23,82409
2454,125,2025-10-28,web,100.58,56622
2455,382,2024-08-25,store,276.26,55555
2456,271,2024-10-09,mobile,111.72,85037
2457,391,2024-10-04,mobile,52.97,38845
2458,182,2026-01-01,store,227.11,96918
2459,29,2024-07-02,web,116.43,75931
2460,148,2025-06-18,store,69.13,69479
2461,119,2025-10-05,bopis,35.72,37694
2462,410,2024-09-08,store,191.62,11556
2463,126,2024-12-04,mobile,55.06,74483
2464,164,2024-07-13,web,201.9,45932
2465,244,2024-06-27,web,59.0,66271
2466,429,2024-07-18,mobile,96.79,35169
2467,404,2024-02-18,mobile,59.0,92433
2468,259,2025-08-16,web,44.34,87228
2469,272,2024-02-15,bopis,77.95,26248
2470,199,2024-04-30,web,586.31,10014
2471,192,2025-05-09,mobile,233.85,65515
2472,448,2024-03-22,web,311.26,45408
2473,309,2025-09-25,mobile,392.31,40654
2474,226,2024-06-29,bopis,803.75,80123
2475,116,2024-07-26,web,69.18,95921
2476,82,2024-12-27,mobile,44.35,62435
2477,161,2025-06-02,mobile,109.08,30274
2478,121,2024-08-21,store,90.43,67611
2479,232,2024-03-20,store,231.9,74572
2480,454,2024-01-19,mobile,1513.19,24394
2481,73,2025-01-07,web,100.58,42170
2482,189,2025-10-05,bopis,66.74,67872
2483,142,2025-07-09,web,36.36,92485
2484,338,2024-06-21,mobile,843.12,68990
2485,331,2024-09-12,mobile,21.75,47247
2486,255,2024-02-08,store,535.32,59581
2487,421,2024-06-04,web,37.24,47836
2488,242,2025-12-09,mobile,120.13,83057
2489,156,2024-05-13,bopis,319.94,39491
2490,262,2024-09-08,bopis,321.04,67577
2491,456,2025-08-07,mobile,153.81,13435
2492,364,2024-05-04,web,100.58,48673
2493,333,2025-06-01,mobile,161.7,75672
2494,291,2025-12-20,web,251.28,74714
2495,453,2025-01-23,mobile,354.4,47832
2496,401,2024-07-17,web,647.46,57157
2497,314,2024-05-05,mobile,461.65,44474
2498,4,2024-07-09,web,947.82,11580
2499,71,2024-04-08,store,69.18,20881
2500,217,2025-10-16,bopis,436.32,15152
2501,268,2025-04-13,bopis,207.39,51179
2502,290,2024-05-13,web,20.69,39539
2503,441,2024-05-24,store,520.87,26781
2504,465,2024-04-30,mobile,227.42,55484
2505,169,2024-03-21,store,183.33,26554
2506,2,2025-03-23,mobile,46.31,56496
2507,322,2025-02-10,mobile,72.27,91623
2508,350,2025-12-13,web,1202.63,97079
2509,311,2025-06-25,bopis,72.27,80425
2510,298,2024-01-07,bopis,185.41,15702
2511,256,2025-09-06,web,44.34,24405
2512,482,2025-01-10,web,77.95,54639
2513,228,2025-03-21,web,35.72,24634
2514,423,2025-10-22,mobile,58.16,94662
2515,414,2025-04-30,web,254.32,78124
2516,179,2025-08-14,store,1707.49,41936
2517,24,2024-10-15,bopis,216.81,14644
2518,129,2024-05-24,mobile,203.45,67368
2519,40,2024-05-22,mobile,873.93,28592
2520,260,2025-08-23,store,312.92,96805
2521,19,2024-10-04,web,105.37,67748
2522,212,2025-12-07,web,81.69,72807
2523,167,2025-04-24,bopis,639.26,98378
2524,8,2025-12-15,store,392.31,45022
2525,65,2025-07-19,web,156.06,63568
2526,36,2024-04-09,store,129.22,12776
2527,198,2025-01-22,store,306.31,61557
2528,95,2025-12-02,mobile,1060.03,23079
2529,321,2025-05-28,web,138.22,94446
2530,91,2025-10-12,web,201.16,38194
2531,282,2024-12-29,web,59.85,80715
2532,481,2024-11-20,web,201.9,22191
2533,281,2024-10-01,web,13.23,49681
2534,196,2025-03-11,web,520.87,50453
2535,60,2025-05-11,web,157.43,72572
2536,54,2024-08-31,web,595.72,86375
2537,468,2024-07-18,web,708.8,37780
2538,421,2025-01-11,mobile,314.7,43868
2539,13,2025-11-03,mobile,639.26,57265
2540,110,2024-02-08,bopis,150.08,67748
2541,388,2025-09-30,web,247.53,66883
2542,460,2024-02-10,web,504.49,80519
2543,373,2024-10-30,web,160.51,96711
2544,447,2025-02-05,web,454.84,57473
2545,420,2024-09-04,mobile,177.63,94679
2546,429,2024-11-02,mobile,160.51,66829
2547,109,2025-05-13,web,51.27,73977
2548,192,2024-11-26,web,148.93,52540
2549,212,2025-08-08,store,156.46,59886
2550,404,2025-06-20,mobile,77.95,65496
2551,142,2025-12-03,mobile,88.69,30895
2552,234,2024-08-05,mobile,155.9,28695
2553,67,2024-08-06,mobile,237.51,10368
2554,253,2024-11-02,mobile,39.69,97651
2555,129,2025-07-05,bopis,36.36,83193
2556,212,2024-01-04,bopis,84.52,27257
2557,411,2024-09-21,mobile,55.48,91442
2558,266,2025-02-14,bopis,307.35,89083
2559,150,2024-09-11,store,174.74,97225
2560,204,2024-07-22,mobile,78.07,86459
2561,258,2025-06-07,mobile,621.15,77068
2562,249,2025-02-15,web,246.78,42858
2563,451,2024-07-18,web,35.23,24853
2564,247,2025-04-21,mobile,201.9,13338
2565,32,2025-07-06,mobile,20.69,53708
2566,142,2024-10-01,web,372.55,15003
2567,246,2025-02-17,mobile,231.84,93279
2568,76,2024-09-30,store,155.9,21099
2569,250,2025-01-09,web,203.45,19906
2570,247,2024-05-19,mobile,305.18,62684
2571,47,2024-11-02,mobile,86.84,35694
2572,249,2024-07-18,web,196.26,38989
2573,175,2025-12-04,mobile,156.81,44291
2574,495,2024-11-10,web,150.08,35698
2575,186,2025-12-24,web,130.45,29894
2576,449,2025-08-26,web,90.43,38296
2577,176,2024-11-06,bopis,44.34,38711
2578,413,2025-02-19,bopis,108.72,65203
2579,16,2025-06-24,web,332.63,64610
2580,156,2025-10-25,bopis,335.86,62172
2581,368,2025-05-12,mobile,179.83,10879
2582,225,2024-02-08,web,311.64,75656
2583,164,2024-10-27,web,81.69,54747
2584,172,2025-12-02,mobile,90.43,78165
2585,145,2025-03-09,store,96.79,68337
2586,393,2025-11-16,web,37.24,16551
2587,472,2024-08-15,mobile,1029.67,63418
2588,69,2025-05-30,store,196.26,80157
2589,443,2024-12-08,web,122.46,76864
2590,201,2025-08-13,store,638.87,69802
2591,6,2024-04-26,web,62.3,15956
2592,95,2025-11-05,store,20.69,58272
2593,46,2024-09-03,mobile,194.48,57227
2594,128,2025-07-11,store,453.85,33296
2595,484,2025-03-03,web,99.06,67592
2596,484,2025-02-28,web,283.73,53451
2597,461,2024-03-17,web,77.95,67050
2598,67,2024-11-22,web,2041.35,76770
2599,151,2024-11-24,web,431.0,57488
2600,330,2024-05-16,web,76.32,59745
2601,287,2025-02-09,web,279.15,24210
2602,239,2025-11-02,mobile,85.98,87727
2603,257,2024-01-05,mobile,133.57,37811
2604,9,2025-01-14,mobile,69.18,59962
2605,364,2025-04-11,store,255.03,67774
2606,345,2025-10-07,web,77.08,77575
2607,268,2025-06-05,web,58.16,30338
2608,258,2024-01-21,web,152.64,15373
2609,316,2025-11-10,store,81.38,15855
2610,336,2025-04-23,web,41.08,59463
2611,407,2024-07-14,mobile,41.46,64031
2612,41,2024-07-29,mobile,647.46,24243
2613,416,2024-03-28,mobile,67.55,46177
2614,42,2024-07-22,web,136.3,67063
2615,222,2024-05-27,mobile,873.93,41278
2616,88,2025-08-01,bopis,726.3,44328
2617,494,2024-02-27,mobile,109.08,54386
2618,63,2024-08-28,web,219.05,25606
2619,104,2025-07-11,bopis,203.45,24209
2620,207,2025-11-23,bopis,36.24,49733
2621,292,2024-06-01,store,227.11,39645
2622,104,2024-02-03,store,39.64,59828
2623,440,2024-01-08,mobile,604.44,93237
2624,169,2025-05-18,bopis,85.98,50892
2625,271,2025-09-23,store,76.32,81900
2626,53,2025-03-20,web,118.92,56566
2627,277,2024-08-06,mobile,354.4,45659
2628,27,2025-03-17,web,44.35,88163
2629,49,2024-04-22,web,72.15,15749
2630,83,2024-05-18,mobile,156.31,99389
2631,28,2024-08-20,web,35.23,72998
2632,431,2025-07-07,mobile,72.15,99137
2633,71,2025-04-28,mobile,41.08,23945
2634,237,2024-09-01,web,81.69,82626
2635,246,2024-07-21,store,194.84,93905
2636,275,2024-07-16,mobile,123.39,79430
2637,436,2025-05-24,bopis,263.36,38047
2638,45,2024-07-21,mobile,639.26,96812
2639,295,2024-03-09,mobile,247.99,16454
2640,181,2024-05-11,web,1040.37,89088
2641,480,2024-11-17,bopis,1758.93,68255
2642,119,2025-05-29,mobile,39.64,29374
2643,191,2024-05-06,store,39.27,80496
2644,488,2024-01-13,web,72.15,15111
2645,80,2024-01-01,bopis,147.27,45982
2646,235,2025-05-22,bopis,795.89,74724
2647,316,2024-11-19,web,81.38,12213
2648,480,2025-04-20,mobile,29.41,80529
2649,483,2025-10-13,bopis,52.97,75390
2650,214,2025-08-20,store,160.51,96404
2651,81,2025-09-28,mobile,79.28,16404
2652,344,2024-08-19,store,227.42,70921
2653,220,2024-11-26,web,1029.67,68405
2654,259,2024-01-19,web,637.61,23981
2655,297,2024-04-07,bopis,69.13,62196
2656,156,2024-03-09,bopis,76.32,16324
2657,40,2024-03-26,web,873.93,32882
2658,97,2024-08-09,mobile,141.45,15206
2659,271,2024-10-05,mobile,546.47,33076
2660,402,2024-06-29,mobile,37.24,20762
2661,114,2025-02-09,web,1895.64,87280
2662,405,2025-11-03,mobile,1788.18,78230
2663,401,2024-11-17,web,136.73,61107
2664,387,2024-09-15,mobile,2248.6,88996
2665,373,2024-10-11,mobile,583.44,59380
2666,33,2025-03-07,web,138.75,22394
2667,68,2024-05-14,web,135.1,47024
2668,207,2025-10-04,mobile,216.81,88788
2669,78,2024-09-02,mobile,548.53,83152
2670,157,2024-05-09,web,1438.2,40980
2671,284,2024-12-12,web,1513.42,96414
2672,438,2024-05-31,bopis,59.0,25715
2673,476,2024-06-21,web,102.54,22681
2674,173,2024-09-09,web,947.82,87671
2675,401,2025-06-17,mobile,100.58,22053
2676,457,2025-10-01,web,144.54,64715
2677,60,2025-02-01,mobile,1208.89,34934
2678,73,2025-10-18,store,156.46,22146
2679,171,2024-05-24,store,1513.42,36447
2680,216,2024-05-16,store,237.84,38525
2681,175,2025-11-18,mobile,158.91,77852
2682,210,2024-09-20,mobile,466.89,32354
2683,107,2024-06-16,store,227.11,52645
2684,239,2024-12-10,store,69.18,40963
2685,95,2025-09-14,bopis,1438.2,32976
2686,474,2025-04-08,web,1298.05,31508
2687,3,2025-10-01,web,421.95,56610
2688,411,2024-08-31,mobile,72.48,65402
2689,92,2025-12-15,mobile,3310.63,95742
2690,247,2024-02-18,web,365.93,66154
2691,345,2024-05-28,mobile,138.75,39693
2692,225,2025-11-22,web,263.81,58000
2693,89,2024-10-15,store,66.38,11681
2694,379,2024-10-26,bopis,41.38,66935
2695,357,2024-01-01,web,1895.59,21622
2696,494,2024-03-05,web,153.52,22453
2697,153,2024-02-19,mobile,144.54,29022
2698,322,2025-03-30,store,194.48,99913
2699,304,2025-06-13,mobile,77.3,65134
2700,383,2025-06-10,bopis,244.09,62441
2701,394,2025-06-08,mobile,936.23,70431
2702,62,2025-07-11,bopis,296.71,26505
2703,220,2025-05-19,mobile,110.96,34780
2704,423,2024-02-29,mobile,1534.88,26090
2705,37,2025-10-01,web,171.96,33284
2706,289,2025-10-14,web,247.15,60175
2707,453,2024-07-29,mobile,959.4,26890
2708,41,2025-05-11,mobile,155.63,72202
2709,282,2024-07-07,mobile,692.04,99947
2710,259,2025-05-28,web,108.72,58070
2711,500,2025-04-30,web,469.38,87580
2712,65,2024-10-29,bopis,86.41,95600
2713,391,2025-06-16,web,271.29,19999
2714,111,2024-10-13,web,173.68,60760
2715,14,2025-09-16,bopis,137.17,83688
2716,388,2025-11-03,mobile,479.4,65844
2717,187,2025-06-30,store,32.62,84498
2718,336,2025-05-04,mobile,108.61,41371
2719,206,2024-05-31,store,58.16,13987
2720,30,2024-06-30,mobile,494.05,55837
2721,490,2025-12-23,web,163.38,54723
2722,214,2025-12-29,web,100.58,25555
2723,495,2025-08-09,mobile,474.9,12383
2724,421,2025-12-14,store,818.03,87289
2725,15,2025-08-01,web,314.31,67525
2726,453,2025-11-11,web,77.95,34122
2727,250,2024-05-07,web,65.24,11051
2728,400,2025-07-06,web,1562.61,84918
2729,263,2024-12-27,mobile,66.38,18256
2730,3,2025-04-12,mobile,85.98,39013
2731,135,2025-01-20,web,150.08,45157
2732,109,2024-07-12,web,450.24,25652
2733,27,2025-08-29,store,72.48,21783
2734,75,2024-10-07,web,67.55,52582
2735,308,2025-07-08,store,345.01,30552
2736,24,2024-12-10,web,123.39,10372
2737,299,2024-11-29,mobile,77.08,23043
2738,248,2025-03-19,web,39.27,16154
2739,264,2024-07-04,store,90.43,83082
2740,229,2024-01-19,web,55.48,98388
2741,115,2024-11-16,web,1294.92,60202
2742,78,2024-02-23,bopis,2621.79,34186
2743,307,2024-08-24,store,885.53,59047
2744,252,2024-12-03,bopis,147.27,87597
2745,271,2024-03-29,web,119.92,40340
2746,36,2025-07-28,web,118.92,94020
2747,175,2024-03-25,mobile,153.81,82904
2748,366,2024-07-12,store,586.31,50554
2749,239,2025-01-26,bopis,658.47,47741
2750,34,2024-06-17,mobile,77.95,97229
2751,461,2025-02-08,mobile,85.98,65010
2752,454,2024-07-03,web,247.15,86574
2753,417,2024-02-19,mobile,244.09,67761
2754,460,2024-09-30,mobile,1899.91,29357
2755,305,2024-06-17,bopis,156.46,92225
2756,375,2025-07-28,web,1106.75,82258
2757,39,2024-04-13,mobile,41.08,68180
2758,140,2025-02-04,web,123.39,41646
2759,143,2024-10-31,web,361.65,23737
2760,131,2024-02-07,mobile,96.79,57389
2761,414,2025-02-19,bopis,59.0,28156
2762,282,2025-09-07,store,196.26,19525
2763,326,2024-08-03,bopis,160.51,12137
2764,494,2025-08-23,web,118.38,31806
2765,244,2024-03-24,web,120.13,28357
2766,31,2025-11-09,mobile,185.41,94389
2767,245,2024-06-10,store,310.85,19633
2768,98,2025-03-20,mobile,354.4,13846
2769,188,2024-06-20,mobile,290.37,68545
2770,241,2025-06-09,mobile,770.27,18298
2771,275,2024-09-18,mobile,567.92,91661
2772,347,2025-02-21,mobile,59.85,10533
2773,111,2025-06-27,store,3457.59,44354
2774,477,2024-08-10,web,958.8,55686
2775,82,2024-03-06,web,1053.31,82751
2776,397,2024-01-13,web,170.12,33969
2777,99,2024-10-17,web,349.29,52892
2778,495,2024-03-16,web,82.16,34060
2779,179,2025-10-13,mobile,639.27,28013
2780,156,2025-10-19,bopis,299.69,28268
2781,320,2024-03-25,mobile,215.5,75115
2782,122,2025-10-03,store,216.81,82500
2783,462,2024-12-04,mobile,1061.24,67072
2784,254,2025-09-27,web,606.85,92497
2785,107,2024-09-18,mobile,68.6,25379
2786,61,2025-01-23,web,749.58,67066
2787,97,2025-09-03,mobile,196.87,38580
2788,215,2025-08-12,store,67.55,26511
2789,329,2025-09-14,mobile,62.83,79867
2790,12,2025-04-29,web,180.86,38041
2791,356,2024-07-08,mobile,209.87,14347
2792,427,2025-01-24,mobile,36.36,83505
2793,21,2025-03-17,mobile,136.06,87875
2794,121,2024-12-25,mobile,246.78,43796
2795,332,2025-03-18,web,194.84,63508
2796,5,2025-10-24,mobile,192.19,24723
2797,284,2025-01-26,bopis,28.81,77610
2798,335,2024-07-30,store,586.31,98757
2799,79,2024-05-31,store,2849.02,70169
2800,403,2025-02-08,mobile,36.24,50608
2801,244,2025-12-14,web,34.3,69425
2802,40,2024-05-07,mobile,301.74,34583
2803,429,2025-07-20,mobile,174.94,11350
2804,322,2024-12-14,mobile,488.18,28633
2805,99,2025-03-15,web,747.98,78491
2806,83,2025-10-23,web,639.26,98513
2807,117,2025-06-01,mobile,858.89,66907
2808,440,2025-12-31,store,427.54,36923
2809,385,2025-08-11,mobile,70.49,94026
2810,369,2025-12-12,mobile,833.01,51949
2811,475,2024-05-27,mobile,150.08,94328
2812,373,2024-03-01,mobile,44.34,92625
2813,402,2024-02-26,mobile,156.46,36987
2814,90,2025-07-03,bopis,227.11,45742
2815,371,2024-01-03,bopis,2165.1,46817
2816,466,2025-11-02,web,297.18,37988
2817,123,2024-11-23,mobile,1345.57,51538
2818,23,2025-12-08,web,102.9,14437
2819,354,2024-07-15,web,51.27,95771
2820,153,2025-10-03,bopis,873.93,20993
2821,21,2025-12-20,web,394.04,38802
2822,161,2024-08-26,mobile,349.29,85981
2823,406,2024-03-08,web,935.87,30723
2824,257,2025-04-03,mobile,80.01,94442
2825,47,2024-11-26,mobile,1060.03,71210
2826,382,2025-11-11,bopis,36.24,58409
2827,59,2024-08-02,web,85.98,50265
2828,202,2024-03-07,web,62.3,70787
2829,17,2025-10-26,web,62.3,60201
2830,491,2024-02-10,bopis,107.0,31156
2831,56,2024-06-01,web,67.55,40921
2832,358,2025-03-12,web,215.5,39081
2833,373,2025-01-18,store,88.68,54017
2834,45,2025-12-06,bopis,67.11,27464
2835,490,2024-01-18,web,710.85,61380
2836,408,2024-03-14,bopis,71.44,58973
2837,58,2025-07-13,bopis,36.36,80598
2838,147,2025-08-10,mobile,58.16,78397
2839,492,2024-11-16,web,39.64,23281
2840,20,2025-03-18,web,155.63,57390
2841,131,2024-08-25,mobile,639.26,79893
2842,83,2025-08-23,store,99.06,94875
2843,363,2025-12-10,mobile,134.22,25224
2844,335,2025-05-16,web,68.78,27436
2845,204,2025-01-28,mobile,454.84,50840
2846,194,2025-02-24,mobile,39.27,30852
2847,428,2024-09-29,store,244.09,10915
2848,147,2025-11-21,store,85.98,99699
2849,414,2024-10-25,mobile,448.74,42125
2850,33,2025-12-11,mobile,46.31,47143
2851,28,2025-02-21,web,176.08,44666
2852,296,2025-02-24,store,131.48,83228
2853,437,2025-09-25,web,44.34,43241
2854,295,2025-06-19,mobile,52.97,33649
2855,220,2024-03-26,mobile,201.9,27091
2856,473,2025-04-28,web,1082.55,56681
2857,89,2024-06-09,mobile,77.28,61494
2858,187,2025-05-14,bopis,28.81,91938
2859,491,2024-12-23,store,120.13,17449
2860,300,2025-08-13,web,197.41,65165
2861,21,2024-09-07,store,220.98,76398
2862,346,2024-08-08,web,41.08,22184
2863,195,2025-12-04,web,55.48,60016
2864,483,2025-07-17,mobile,387.31,78838
2865,85,2025-09-15,bopis,116.43,49310
2866,102,2024-08-20,web,78.07,29874
2867,130,2024-07-25,web,247.48,56258
2868,496,2025-03-10,web,141.66,75648
2869,486,2024-05-19,mobile,36.36,87464
2870,204,2024-09-26,web,749.58,41210
2871,273,2024-12-11,store,261.78,57641
2872,491,2025-05-12,mobile,1345.49,42529
2873,85,2024-03-23,store,86.41,37576
2874,263,2024-02-22,store,485.38,90094
2875,289,2025-09-05,mobile,136.52,82425
2876,181,2024-10-20,mobile,227.42,91875
2877,165,2024-05-10,store,1060.03,68461
2878,375,2025-04-13,bopis,227.11,85751
2879,162,2025-09-03,mobile,20.16,32221
2880,158,2025-09-23,bopis,81.69,87738
2881,453,2024-04-29,store,52.97,57982
2882,218,2025-02-02,store,55.06,73274
2883,183,2024-11-29,web,1194.37,82913
2884,373,2025-10-07,web,848.34,78063
2885,345,2024-03-27,web,144.41,89879
2886,84,2024-11-04,mobile,77.28,93450
2887,99,2024-01-29,mobile,647.46,28644
2888,184,2025-02-22,bopis,1024.01,51987
2889,85,2025-05-29,store,207.39,10998
2890,140,2025-02-04,web,113.66,58178
2891,16,2025-09-04,store,69.13,95045
2892,366,2024-08-06,mobile,194.48,78821
2893,433,2025-07-04,store,520.87,37337
2894,118,2025-03-21,web,2194.04,55310
2895,438,2025-05-02,web,77.3,46473
2896,172,2024-11-07,mobile,1172.62,33815
2897,485,2024-02-15,web,163.28,91563
2898,456,2025-04-10,mobile,20.69,20652
2899,45,2025-10-07,bopis,71.44,22546
2900,266,2024-01-17,mobile,504.49,86816
2901,36,2024-07-27,web,92.64,55780
