return_id,order_item_id,customer_id,return_date,return_reason,return_channel,condition_received,disposition,refund_amount,restocking_fee,processing_cost,recovered_value,cycle_time_hours,fraud_flagged
9528,2643,85,2025-09-23,changed_mind,web,new_unopened,restock,116.43,0.0,4.88,81.5,85,False
9529,2644,102,2024-09-26,changed_mind,store,new_unopened,restock,78.07,0.0,14.62,54.65,53,False
9530,2645,130,2024-08-14,changed_mind,mobile,new_unopened,restock,65.24,0.0,18.91,45.67,130,False
9531,2651,204,2024-11-04,changed_mind,bopis,new_unopened,restock,749.58,0.0,10.05,524.71,27,False
9532,2652,273,2024-12-24,changed_mind,bopis,new_unopened,restock,77.28,0.0,16.5,54.1,130,False
9533,2657,85,2024-04-06,changed_mind,web,new_unopened,restock,86.41,0.0,21.14,60.49,89,False
9534,2658,263,2024-04-02,changed_mind,web,new_unopened,restock,416.25,0.0,9.78,291.38,168,False
9535,2665,375,2025-04-23,changed_mind,bopis,new_unopened,restock,227.11,0.0,10.1,158.98,34,False
9536,2677,84,2024-11-17,changed_mind,store,new_unopened,restock,77.28,0.0,14.99,54.1,106,False
9537,2679,184,2025-03-27,changed_mind,store,new_unopened,restock,150.08,0.0,17.61,105.06,126,False
9538,2681,85,2025-07-06,changed_mind,mobile,new_unopened,restock,207.39,0.0,13.41,145.17,90,False
9539,2686,433,2025-07-18,changed_mind,web,new_unopened,restock,520.87,0.0,19.71,364.61,103,False
9540,2689,438,2025-06-01,changed_mind,bopis,new_unopened,restock,77.3,0.0,11.27,54.11,33,False
9541,2691,485,2024-03-17,changed_mind,web,new_unopened,restock,77.3,0.0,24.69,54.11,69,False
9542,2693,456,2025-05-07,changed_mind,bopis,new_unopened,restock,20.69,0.0,16.2,14.48,122,False
9543,2694,45,2025-11-05,changed_mind,bopis,new_unopened,restock,71.44,0.0,15.27,50.01,6,False
9544,2702,200,2024-09-08,changed_mind,web,new_unopened,restock,504.49,0.0,23.19,353.14,154,False
9545,2703,15,2024-10-11,changed_mind,mobile,new_unopened,restock,39.64,0.0,17.6,27.75,36,False
9546,2706,6,2025-04-24,changed_mind,mobile,new_unopened,restock,35.72,0.0,12.14,25.0,142,False
9547,2708,258,2025-05-12,changed_mind,bopis,new_unopened,restock,708.8,0.0,13.9,496.16,36,False
9548,2710,485,2025-07-27,changed_mind,bopis,new_unopened,restock,138.75,0.0,19.97,97.12,28,False
9549,2712,23,2025-10-20,changed_mind,web,new_unopened,restock,215.5,0.0,16.24,150.85,62,False
9550,2722,104,2024-04-20,changed_mind,mobile,new_unopened,restock,76.32,0.0,22.53,53.42,97,False
9551,2727,125,2025-01-21,changed_mind,mobile,new_unopened,restock,297.18,0.0,20.11,208.03,108,False
9552,2728,396,2025-01-31,changed_mind,store,used,donate,138.13,0.0,21.14,13.81,112,True
9553,2731,4,2024-11-04,changed_mind,store,new_unopened,restock,647.46,0.0,22.53,453.22,32,False
9554,2737,366,2025-05-19,changed_mind,store,new_unopened,restock,194.48,0.0,20.27,136.14,96,False
9555,2742,444,2025-09-29,changed_mind,mobile,new_unopened,restock,72.48,0.0,23.07,50.74,102,False
9556,2744,292,2024-12-16,changed_mind,store,new_unopened,restock,35.72,0.0,21.02,25.0,117,False
9557,2746,136,2025-03-15,changed_mind,web,new_unopened,restock,72.15,0.0,21.41,50.51,86,False
9558,2747,67,2025-04-14,changed_mind,web,new_unopened,restock,271.29,0.0,12.03,189.9,77,False
9559,2748,378,2025-04-11,changed_mind,mobile,new_unopened,restock,1029.67,0.0,20.09,720.77,124,False
9560,2749,320,2024-11-01,changed_mind,store,new_unopened,restock,41.46,0.0,3.92,29.02,129,False
9561,2759,54,2024-04-25,changed_mind,mobile,new_unopened,restock,1278.52,0.0,13.07,894.96,144,False
9562,2762,328,2025-04-06,changed_mind,mobile,new_unopened,restock,67.55,0.0,12.83,47.28,148,False
9563,2764,445,2025-04-07,changed_mind,bopis,new_unopened,restock,82.3,0.0,11.53,57.61,88,False
9564,2775,379,2024-07-07,changed_mind,web,new_unopened,restock,52.97,0.0,22.69,37.08,125,False
9565,2777,223,2024-03-29,changed_mind,bopis,new_unopened,restock,1082.55,0.0,16.41,757.78,111,False
9566,2784,66,2024-04-28,changed_mind,mobile,new_unopened,restock,28.81,0.0,22.13,20.17,91,False
9567,2785,231,2024-08-10,changed_mind,bopis,new_unopened,restock,37.24,0.0,19.74,26.07,143,False
9568,2790,393,2025-10-31,changed_mind,mobile,new_unopened,restock,99.06,0.0,17.25,69.34,126,False
9569,2798,98,2025-03-15,changed_mind,store,new_unopened,restock,155.63,0.0,22.13,108.94,118,False
9570,2802,166,2025-07-30,not_as_described,bopis,used,restock,504.49,0.0,24.53,353.14,94,True
9571,2803,422,2024-10-19,changed_mind,mobile,new_unopened,restock,77.95,0.0,10.61,54.56,97,False
9572,2804,54,2024-11-09,changed_mind,mobile,new_unopened,restock,756.71,0.0,17.54,529.7,112,False
9573,2807,149,2024-08-27,changed_mind,store,new_unopened,restock,55.48,0.0,13.26,38.84,47,False
9574,2809,6,2025-12-17,changed_mind,mobile,new_unopened,restock,62.3,0.0,13.12,43.61,24,False
9575,2814,119,2025-05-19,duplicate,web,opened_unused,destroy,39.64,0.0,13.13,3.96,27,True
9576,2817,344,2025-06-21,changed_mind,bopis,new_unopened,restock,253.56,0.0,10.59,177.49,138,False
9577,2822,161,2025-01-27,changed_mind,mobile,new_unopened,restock,29.41,0.0,15.59,20.59,130,False
9578,2823,77,2024-11-06,changed_mind,store,new_unopened,restock,91.38,0.0,14.69,63.97,92,False
9579,2827,53,2025-08-18,changed_mind,store,new_unopened,restock,79.8,0.0,17.86,55.86,89,False
9580,2837,425,2024-05-01,changed_mind,store,new_unopened,restock,42.32,0.0,3.95,29.62,96,False
9581,2843,475,2024-11-13,changed_mind,bopis,new_unopened,restock,57.62,0.0,4.12,40.33,86,False
9582,2846,300,2025-02-19,changed_mind,store,new_unopened,restock,82.3,0.0,14.56,57.61,63,False
9583,2847,155,2024-12-06,changed_mind,bopis,new_unopened,restock,227.42,0.0,21.54,159.19,11,False
9584,2849,22,2025-02-11,changed_mind,bopis,used,destroy,84.52,0.0,19.1,8.45,138,True
9585,2850,434,2024-01-18,changed_mind,store,new_unopened,restock,35.23,0.0,21.97,24.66,131,False
9586,2859,365,2024-08-14,changed_mind,web,new_unopened,restock,41.08,0.0,4.92,28.76,39,False
9587,2865,193,2024-09-04,changed_mind,bopis,new_unopened,restock,102.54,0.0,17.2,71.78,60,False
9588,2873,374,2025-10-04,changed_mind,store,new_unopened,restock,370.17,0.0,7.78,259.12,8,False
9589,2886,66,2025-10-27,changed_mind,mobile,new_unopened,restock,123.39,0.0,24.75,86.37,117,False
9590,2892,310,2025-12-30,changed_mind,store,new_unopened,restock,91.38,0.0,16.25,63.97,53,False
9591,2894,201,2025-04-15,changed_mind,mobile,new_unopened,restock,76.32,0.0,4.85,53.42,51,False
9592,2898,214,2024-04-20,changed_mind,bopis,new_unopened,restock,116.32,0.0,9.98,81.42,119,False
9593,2916,325,2025-04-13,changed_mind,bopis,new_unopened,restock,150.08,0.0,24.33,105.06,12,False
9594,2922,267,2024-04-10,changed_mind,bopis,new_unopened,restock,85.98,0.0,11.59,60.19,44,False
9595,2923,43,2025-11-09,changed_mind,mobile,opened_unused,liquidate,59.85,0.0,8.64,5.99,138,True
9596,2926,194,2024-11-17,changed_mind,bopis,new_unopened,restock,90.43,0.0,7.49,63.3,100,False
9597,2927,61,2024-06-24,changed_mind,bopis,new_unopened,restock,441.81,0.0,22.95,309.27,77,False
9598,2938,37,2024-06-19,changed_mind,web,new_unopened,restock,147.27,0.0,22.39,103.09,69,False
9599,2946,1,2024-03-22,changed_mind,bopis,new_unopened,restock,479.4,0.0,7.18,335.58,165,False
9600,2952,21,2024-02-25,changed_mind,store,used,liquidate,639.26,0.0,12.31,63.93,84,True
9601,2962,319,2025-08-30,duplicate,bopis,used,liquidate,1063.2,0.0,5.87,106.32,145,True
9602,2967,455,2024-12-25,changed_mind,mobile,new_unopened,restock,52.97,0.0,21.28,37.08,84,False
9603,2971,387,2025-07-08,changed_mind,store,new_unopened,restock,41.08,0.0,4.67,28.76,157,False
9604,2972,119,2025-08-18,changed_mind,mobile,new_unopened,restock,67.11,0.0,20.56,46.98,90,False
9605,2975,269,2024-02-21,changed_mind,mobile,new_unopened,restock,203.45,0.0,22.97,142.41,139,False
9606,2978,353,2025-12-04,changed_mind,store,new_unopened,restock,1278.52,0.0,6.42,894.96,65,False
9607,2983,318,2025-01-31,changed_mind,web,new_unopened,restock,91.38,0.0,12.7,63.97,70,False
9608,2984,327,2024-08-22,changed_mind,web,new_unopened,restock,120.13,0.0,5.61,84.09,137,False
9609,2988,196,2025-09-01,changed_mind,bopis,new_unopened,restock,44.34,0.0,3.36,31.04,141,False
9610,2998,201,2024-06-12,changed_mind,store,new_unopened,restock,102.54,0.0,9.25,71.78,111,False
9611,2999,84,2024-09-07,changed_mind,mobile,new_unopened,restock,81.38,0.0,6.5,56.97,61,False
9612,3006,424,2024-09-08,changed_mind,bopis,new_unopened,restock,1060.03,0.0,9.99,742.02,28,False
9613,3011,277,2025-12-17,changed_mind,bopis,new_unopened,restock,29.41,0.0,24.12,20.59,25,False
9614,3015,415,2025-02-28,changed_mind,web,new_unopened,restock,2270.13,0.0,16.69,1589.09,6,False
9615,3019,145,2025-03-16,changed_mind,store,new_unopened,restock,116.43,0.0,12.37,81.5,42,False
9616,3020,155,2025-07-21,changed_mind,store,new_unopened,restock,185.41,0.0,7.47,129.79,160,False
9617,3021,361,2025-04-29,changed_mind,bopis,new_unopened,restock,1082.55,0.0,21.83,757.78,136,False
9618,3025,36,2025-10-08,changed_mind,bopis,new_unopened,restock,756.71,0.0,8.46,529.7,16,False
9619,3026,169,2024-04-19,duplicate,web,used,liquidate,479.4,0.0,6.03,47.94,99,True
9620,3030,12,2024-03-16,changed_mind,mobile,new_unopened,restock,58.16,0.0,3.63,40.71,73,False
9621,3035,279,2024-11-09,changed_mind,bopis,new_unopened,restock,520.87,0.0,16.91,364.61,123,False
9622,3039,471,2025-03-06,changed_mind,bopis,new_unopened,restock,67.11,0.0,7.26,46.98,102,False
9623,3047,452,2025-04-12,not_as_described,web,damaged,liquidate,69.11,0.0,4.52,6.91,34,True
9624,3050,100,2025-03-22,changed_mind,mobile,new_unopened,restock,260.52,0.0,13.15,182.36,91,False
9625,3064,31,2025-08-26,changed_mind,store,new_unopened,restock,138.75,0.0,22.9,97.12,79,False
9626,3066,219,2025-03-02,changed_mind,bopis,new_unopened,restock,1060.03,0.0,9.32,742.02,159,False
9627,3070,398,2024-04-22,changed_mind,bopis,new_unopened,restock,203.45,0.0,3.54,142.41,29,False
9628,3071,380,2025-12-12,changed_mind,web,new_unopened,restock,21.75,0.0,21.33,15.22,44,False
9629,3081,64,2025-12-08,changed_mind,mobile,new_unopened,restock,1176.93,0.0,17.12,823.85,114,False
9630,3083,472,2024-11-05,changed_mind,web,new_unopened,restock,123.39,0.0,20.57,86.37,31,False
9631,3086,278,2024-11-13,changed_mind,mobile,new_unopened,restock,46.31,0.0,10.95,32.42,131,False
9632,3091,250,2025-04-26,changed_mind,store,new_unopened,restock,77.28,0.0,8.05,54.1,125,False
9633,3093,176,2025-12-18,changed_mind,web,new_unopened,restock,72.15,0.0,15.69,50.51,103,False
9634,3098,332,2024-10-15,changed_mind,bopis,new_unopened,restock,72.15,0.0,5.12,50.51,103,False
9635,3100,85,2024-03-05,changed_mind,store,new_unopened,restock,253.56,0.0,9.52,177.49,107,False
9636,3103,251,2024-05-16,changed_mind,web,new_unopened,restock,65.25,0.0,17.53,45.67,149,False
9637,3108,124,2024-07-25,changed_mind,store,new_unopened,restock,392.31,0.0,10.69,274.62,158,False
9638,3116,365,2025-08-04,not_as_described,web,used,refurbish,1082.55,0.0,13.17,433.02,61,True
9639,3117,372,2024-08-30,changed_mind,store,new_unopened,restock,34.3,0.0,9.31,24.01,162,False
9640,3125,88,2025-05-27,changed_mind,web,new_unopened,restock,185.41,0.0,10.72,129.79,34,False
9641,3126,243,2024-05-28,changed_mind,bopis,new_unopened,restock,35.72,0.0,8.97,25.0,133,False
9642,3129,265,2024-08-28,changed_mind,web,new_unopened,restock,78.07,0.0,22.01,54.65,149,False
9643,3141,179,2024-04-04,changed_mind,bopis,new_unopened,restock,52.97,0.0,19.01,37.08,7,False
9644,3143,226,2024-02-23,duplicate,store,opened_unused,refurbish,41.08,0.0,8.62,16.43,124,True
9645,3144,134,2024-07-07,changed_mind,bopis,new_unopened,restock,155.63,0.0,21.0,108.94,123,False
9646,3148,122,2024-12-11,changed_mind,bopis,new_unopened,restock,81.69,0.0,10.09,57.18,36,False
9647,3156,136,2025-04-11,changed_mind,store,new_unopened,restock,163.38,0.0,15.05,114.37,13,False
9648,3157,296,2024-03-01,changed_mind,bopis,new_unopened,restock,59.0,0.0,7.25,41.3,161,False
9649,3159,340,2024-02-27,not_as_described,store,opened_unused,restock,1172.62,0.0,4.58,820.83,6,True
9650,3165,464,2024-03-26,not_as_described,store,used,destroy,78.07,0.0,5.96,7.81,77,True
9651,3167,235,2025-12-03,changed_mind,bopis,new_unopened,restock,78.54,0.0,13.31,54.98,59,False
9652,3172,271,2025-09-09,changed_mind,store,new_unopened,restock,37.24,0.0,15.42,26.07,19,False
9653,3173,32,2025-11-24,changed_mind,web,new_unopened,restock,215.5,0.0,4.8,150.85,95,False
9654,3219,209,2024-09-21,changed_mind,store,new_unopened,restock,749.58,0.0,10.98,524.71,9,False
9655,3223,74,2025-02-22,changed_mind,store,new_unopened,restock,215.5,0.0,24.59,150.85,49,False
9656,3225,11,2024-12-02,changed_mind,store,opened_unused,restock,36.36,0.0,12.66,25.45,73,True
9657,3233,123,2025-09-23,duplicate,bopis,damaged,liquidate,160.51,0.0,21.55,16.05,125,True
9658,3239,338,2025-06-09,changed_mind,bopis,new_unopened,restock,120.13,0.0,6.83,84.09,113,False
9659,3243,374,2025-10-13,changed_mind,mobile,new_unopened,restock,35.23,0.0,7.59,24.66,51,False
9660,3244,72,2024-06-19,duplicate,bopis,used,restock,99.06,0.0,23.0,69.34,34,True
9661,3246,58,2025-12-24,changed_mind,web,new_unopened,restock,107.16,0.0,24.73,75.01,148,False
9662,3248,241,2024-02-12,changed_mind,bopis,new_unopened,restock,156.14,0.0,22.5,109.3,113,False
9663,3251,27,2025-12-06,changed_mind,mobile,new_unopened,restock,37.24,0.0,24.82,26.07,151,False
9664,3254,166,2025-12-16,changed_mind,store,new_unopened,restock,84.52,0.0,18.07,59.16,65,False
9665,3258,325,2025-11-12,changed_mind,bopis,new_unopened,restock,277.5,0.0,21.97,194.25,142,False
9666,3259,187,2025-02-03,changed_mind,store,new_unopened,restock,116.43,0.0,11.06,81.5,156,False
9667,3266,124,2025-07-10,changed_mind,bopis,new_unopened,restock,120.13,0.0,9.24,84.09,168,False
9668,3277,41,2024-11-01,changed_mind,bopis,new_unopened,restock,227.11,0.0,17.12,158.98,88,False
9669,3283,217,2025-08-17,changed_mind,store,new_unopened,restock,81.69,0.0,6.17,57.18,102,False
9670,3285,135,2024-08-31,changed_mind,bopis,new_unopened,restock,138.13,0.0,7.22,96.69,65,False
9671,3291,133,2025-02-18,changed_mind,bopis,new_unopened,restock,947.82,0.0,24.74,663.47,59,False
9672,3293,338,2024-01-25,changed_mind,bopis,new_unopened,restock,46.31,0.0,20.67,32.42,160,False
9673,3300,33,2025-06-07,changed_mind,bopis,new_unopened,restock,82.3,0.0,15.39,57.61,85,False
9674,3302,313,2024-10-05,changed_mind,mobile,new_unopened,restock,392.31,0.0,5.2,274.62,13,False
9675,3310,23,2024-02-03,changed_mind,web,new_unopened,restock,150.08,0.0,12.62,105.06,68,False
9676,3312,321,2024-06-08,changed_mind,store,new_unopened,restock,61.11,0.0,10.26,42.78,118,False
9677,3316,374,2025-08-06,changed_mind,store,new_unopened,restock,1758.93,0.0,23.93,1231.25,115,False
9678,3322,134,2024-07-05,changed_mind,mobile,new_unopened,restock,84.52,0.0,10.49,59.16,133,False
9679,3323,470,2025-11-27,changed_mind,mobile,new_unopened,restock,215.5,0.0,23.18,150.85,105,False
9680,3325,432,2025-08-17,changed_mind,store,new_unopened,restock,41.08,0.0,21.39,28.76,135,False
9681,3337,160,2024-10-14,changed_mind,web,new_unopened,restock,36.36,0.0,10.95,25.45,37,False
9682,3338,397,2024-02-11,changed_mind,bopis,new_unopened,restock,479.4,0.0,3.83,335.58,123,False
9683,3341,401,2025-04-26,changed_mind,store,new_unopened,restock,69.13,0.0,12.51,48.39,144,False
9684,3343,67,2025-09-13,changed_mind,mobile,new_unopened,restock,144.54,0.0,8.83,101.18,78,False
9685,3345,260,2024-05-25,changed_mind,mobile,new_unopened,restock,354.4,0.0,11.63,248.08,29,False
9686,3347,454,2025-07-31,changed_mind,bopis,new_unopened,restock,160.51,0.0,12.75,112.36,51,False
9687,3349,83,2025-05-20,changed_mind,mobile,new_unopened,restock,3180.09,0.0,5.38,2226.06,126,False
9688,3363,36,2024-09-07,changed_mind,mobile,new_unopened,restock,639.26,0.0,24.5,447.48,149,False
9689,3364,247,2024-12-30,changed_mind,mobile,new_unopened,restock,66.74,0.0,4.12,46.72,153,False
9690,3371,189,2024-10-05,duplicate,web,damaged,liquidate,1082.55,0.0,7.71,108.25,53,True
9691,3372,445,2024-10-02,changed_mind,mobile,new_unopened,restock,959.82,0.0,8.41,671.87,126,False
9692,3375,336,2025-05-14,changed_mind,store,new_unopened,restock,196.26,0.0,5.12,137.38,106,False
9693,3386,382,2024-12-22,changed_mind,web,used,donate,118.92,0.0,5.07,11.89,132,True
9694,3393,148,2024-06-13,changed_mind,store,new_unopened,restock,959.82,0.0,21.57,671.87,50,False
9695,3399,473,2024-06-24,changed_mind,web,new_unopened,restock,155.63,0.0,7.5,108.94,28,False
9696,3407,466,2024-05-28,changed_mind,web,new_unopened,restock,392.31,0.0,20.92,274.62,142,False
9697,3411,46,2025-07-06,changed_mind,store,new_unopened,restock,392.31,0.0,7.65,274.62,97,False
9698,3424,273,2024-08-20,changed_mind,web,new_unopened,restock,163.38,0.0,23.78,114.37,141,False
9699,3426,203,2025-09-06,changed_mind,web,new_unopened,restock,91.38,0.0,4.38,63.97,13,False
9700,3427,272,2025-07-28,changed_mind,store,new_unopened,restock,82.3,0.0,17.59,57.61,145,False
9701,3430,191,2025-06-06,changed_mind,mobile,opened_unused,refurbish,68.6,0.0,11.05,27.44,36,True
9702,3433,227,2024-12-31,changed_mind,web,new_unopened,restock,520.87,0.0,11.91,364.61,136,False
9703,3443,293,2024-08-12,changed_mind,web,new_unopened,restock,294.54,0.0,15.21,206.18,16,False
9704,3445,333,2025-05-18,changed_mind,bopis,used,liquidate,44.35,0.0,24.54,4.44,31,True
9705,3447,242,2025-06-02,changed_mind,store,new_unopened,restock,354.4,0.0,19.44,248.08,100,False
9706,3448,377,2024-07-25,changed_mind,bopis,new_unopened,restock,84.52,0.0,7.01,59.16,141,False
9707,3449,426,2025-01-09,changed_mind,store,new_unopened,restock,77.08,0.0,3.68,53.96,152,False
9708,3451,413,2025-10-05,changed_mind,store,new_unopened,restock,947.82,0.0,4.55,663.47,156,False
9709,3453,9,2025-07-10,changed_mind,bopis,new_unopened,restock,647.46,0.0,17.58,453.22,111,False
9710,3454,401,2025-06-01,changed_mind,web,new_unopened,restock,34.3,0.0,7.19,24.01,61,False
9711,3457,242,2025-06-11,changed_mind,web,new_unopened,restock,37.24,0.0,13.78,26.07,76,False
9712,3462,499,2025-02-04,changed_mind,store,new_unopened,restock,36.24,0.0,8.49,25.37,142,False
9713,3469,168,2025-12-09,changed_mind,web,new_unopened,restock,28.81,0.0,22.47,20.17,67,False
9714,3472,56,2024-10-26,changed_mind,store,new_unopened,restock,39.9,0.0,11.94,27.93,48,False
9715,3489,230,2024-11-16,changed_mind,mobile,new_unopened,restock,67.55,0.0,16.74,47.28,50,False
9716,3493,282,2025-10-26,changed_mind,bopis,new_unopened,restock,65.25,0.0,17.65,45.67,11,False
9717,3497,158,2025-11-24,changed_mind,mobile,new_unopened,restock,78.07,0.0,11.42,54.65,143,False
9718,3501,134,2024-08-30,changed_mind,bopis,new_unopened,restock,96.79,0.0,3.56,67.75,151,False
9719,3504,135,2025-12-04,duplicate,bopis,damaged,donate,354.4,0.0,7.31,35.44,117,True
9720,3511,211,2024-07-22,changed_mind,bopis,new_unopened,restock,156.31,0.0,19.81,109.42,152,False
9721,3518,105,2025-10-22,changed_mind,mobile,new_unopened,restock,194.48,0.0,15.79,136.14,85,False
9722,3519,214,2025-11-15,changed_mind,bopis,new_unopened,restock,110.12,0.0,5.06,77.08,110,False
9723,3520,470,2024-08-30,changed_mind,bopis,new_unopened,restock,156.14,0.0,8.6,109.3,18,False
9724,3528,95,2025-06-11,duplicate,mobile,used,liquidate,90.43,0.0,24.0,9.04,44,True
9725,3529,374,2024-03-29,changed_mind,mobile,new_unopened,restock,41.46,0.0,21.83,29.02,23,False
9726,3533,457,2024-10-28,changed_mind,mobile,new_unopened,restock,200.22,0.0,16.68,140.15,146,False
9727,3540,195,2024-12-22,changed_mind,web,new_unopened,restock,194.48,0.0,3.76,136.14,99,False
9728,3545,468,2024-11-16,changed_mind,store,new_unopened,restock,1438.2,0.0,4.23,1006.74,141,False
9729,3564,471,2025-10-26,changed_mind,bopis,new_unopened,restock,133.02,0.0,22.33,93.11,13,False
9730,3571,460,2024-12-18,changed_mind,store,new_unopened,restock,271.29,0.0,15.45,189.9,106,False
9731,3574,377,2025-08-07,changed_mind,mobile,new_unopened,restock,96.79,0.0,14.41,67.75,65,False
9732,3576,145,2024-08-17,changed_mind,mobile,new_unopened,restock,90.43,0.0,22.78,63.3,156,False
9733,3578,469,2024-10-13,changed_mind,bopis,new_unopened,restock,20.69,0.0,17.22,14.48,71,False
9734,3587,19,2024-12-26,changed_mind,bopis,new_unopened,restock,82.3,0.0,7.98,57.61,74,False
9735,3589,165,2024-08-22,changed_mind,store,new_unopened,restock,67.55,0.0,17.08,47.28,20,False
9736,3595,153,2024-10-24,changed_mind,mobile,new_unopened,restock,639.26,0.0,24.43,447.48,28,False
9737,3597,159,2025-03-25,changed_mind,mobile,new_unopened,restock,947.82,0.0,16.59,663.47,141,False
9738,3598,412,2024-10-23,changed_mind,bopis,new_unopened,restock,35.23,0.0,11.85,24.66,75,False
9739,3600,440,2025-08-16,changed_mind,web,new_unopened,restock,370.17,0.0,17.87,259.12,136,False
9740,3605,405,2025-08-27,changed_mind,bopis,new_unopened,restock,44.35,0.0,6.99,31.04,49,False
9741,3607,118,2025-11-05,changed_mind,mobile,new_unopened,restock,756.71,0.0,15.11,529.7,125,False
9742,3610,395,2024-07-30,changed_mind,web,new_unopened,restock,39.9,0.0,18.61,27.93,28,False
9743,3611,181,2024-04-02,changed_mind,mobile,new_unopened,restock,246.78,0.0,8.44,172.75,120,False
9744,3620,293,2024-12-16,changed_mind,store,new_unopened,restock,44.34,0.0,17.11,31.04,78,False
9745,3622,301,2024-03-28,changed_mind,web,new_unopened,restock,156.46,0.0,9.53,109.52,126,False
9746,3635,354,2024-05-05,changed_mind,store,new_unopened,restock,20.16,0.0,23.12,14.11,155,False
9747,3639,432,2024-06-29,changed_mind,store,new_unopened,restock,97.86,0.0,18.49,68.5,23,False
9748,3643,428,2025-12-03,changed_mind,mobile,new_unopened,restock,958.8,0.0,23.6,671.16,22,False
9749,3645,158,2025-11-05,changed_mind,store,new_unopened,restock,120.13,0.0,23.18,84.09,116,False
9750,3646,19,2025-08-01,changed_mind,mobile,new_unopened,restock,78.07,0.0,7.31,54.65,131,False
9751,3651,455,2025-05-25,changed_mind,store,new_unopened,restock,34.3,0.0,12.72,24.01,57,False
9752,3653,98,2025-02-11,changed_mind,mobile,new_unopened,restock,177.0,0.0,13.32,123.9,159,False
9753,3656,448,2025-03-28,changed_mind,bopis,new_unopened,restock,160.51,0.0,19.51,112.36,117,False
9754,3669,303,2025-11-20,changed_mind,bopis,new_unopened,restock,20.69,0.0,16.63,14.48,150,False
9755,3679,20,2024-03-25,changed_mind,bopis,new_unopened,restock,354.4,0.0,15.96,248.08,79,False
9756,3691,493,2025-01-29,changed_mind,mobile,new_unopened,restock,185.41,0.0,15.41,129.79,73,False
9757,3693,277,2024-09-01,changed_mind,web,new_unopened,restock,96.79,0.0,16.6,67.75,85,False
9758,3694,450,2025-02-03,changed_mind,mobile,new_unopened,restock,639.26,0.0,11.73,447.48,42,False
9759,3696,23,2024-01-31,changed_mind,web,new_unopened,restock,120.13,0.0,6.85,84.09,144,False
9760,3698,450,2024-01-16,changed_mind,store,opened_unused,liquidate,196.26,0.0,8.89,19.63,130,True
9761,3701,352,2025-03-26,changed_mind,store,new_unopened,restock,67.55,0.0,22.33,47.28,29,False
9762,3708,267,2024-09-05,changed_mind,store,new_unopened,restock,354.4,0.0,8.92,248.08,159,False
9763,3711,274,2025-09-29,changed_mind,store,new_unopened,restock,196.26,0.0,9.74,137.38,71,False
9764,3721,484,2024-06-12,changed_mind,mobile,new_unopened,restock,156.31,0.0,8.87,109.42,61,False
9765,3723,160,2025-08-11,changed_mind,store,used,liquidate,72.15,0.0,22.42,7.22,111,True
9766,3731,420,2024-11-06,changed_mind,mobile,new_unopened,restock,193.58,0.0,16.73,135.51,50,False
9767,3735,163,2025-08-03,changed_mind,bopis,new_unopened,restock,82.3,0.0,8.75,57.61,91,False
9768,3738,40,2025-04-05,changed_mind,mobile,new_unopened,restock,72.15,0.0,22.08,50.51,79,False
9769,3740,183,2024-02-27,changed_mind,bopis,opened_unused,liquidate,41.08,0.0,13.54,4.11,41,True
9770,3745,379,2024-10-20,changed_mind,mobile,new_unopened,restock,42.32,0.0,3.94,29.62,131,False
9771,3757,494,2025-08-28,changed_mind,web,new_unopened,restock,28.81,0.0,15.48,20.17,26,False
9772,3759,270,2024-12-15,changed_mind,bopis,new_unopened,restock,756.71,0.0,11.05,529.7,33,False
9773,3769,128,2025-11-02,changed_mind,mobile,new_unopened,restock,1060.03,0.0,3.44,742.02,119,False
9774,3779,389,2025-06-07,changed_mind,web,opened_unused,liquidate,39.27,0.0,8.03,3.93,48,True
9775,3781,396,2025-09-21,changed_mind,bopis,new_unopened,restock,72.27,0.0,13.14,50.59,123,False
9776,3789,274,2025-09-23,changed_mind,mobile,new_unopened,restock,39.64,0.0,19.04,27.75,49,False
9777,3793,353,2025-06-23,changed_mind,web,new_unopened,restock,201.9,0.0,5.38,141.33,76,False
9778,3794,108,2024-09-21,changed_mind,store,new_unopened,restock,403.8,0.0,21.53,282.66,135,False
9779,3801,101,2024-05-26,changed_mind,web,new_unopened,restock,583.44,0.0,17.17,408.41,98,False
9780,3810,473,2025-05-29,changed_mind,bopis,new_unopened,restock,227.42,0.0,11.26,159.19,85,False
9781,3816,486,2024-06-18,changed_mind,store,new_unopened,restock,2120.06,0.0,20.89,1484.04,143,False
9782,3820,238,2025-05-07,changed_mind,bopis,new_unopened,restock,120.13,0.0,7.29,84.09,100,False
9783,3821,197,2025-08-08,changed_mind,bopis,new_unopened,restock,247.15,0.0,20.82,173.0,146,False
9784,3825,220,2025-06-04,changed_mind,web,new_unopened,restock,232.86,0.0,13.12,163.0,141,False
9785,3831,400,2025-06-11,changed_mind,web,new_unopened,restock,1041.74,0.0,22.67,729.22,71,False
9786,3834,183,2024-03-24,changed_mind,mobile,new_unopened,restock,81.69,0.0,9.29,57.18,48,False
9787,3840,183,2025-04-09,changed_mind,mobile,new_unopened,restock,479.4,0.0,22.7,335.58,156,False
9788,3841,250,2024-01-12,changed_mind,mobile,new_unopened,restock,82.3,0.0,4.54,57.61,58,False
9789,3847,262,2025-03-02,changed_mind,web,new_unopened,restock,479.4,0.0,9.83,335.58,140,False
