order_item_id,order_id,product_id,quantity,unit_price,discount_amount
1520,2067,1022,1,69.13,0.0
1521,2068,1004,2,69.11,0.0
1522,2069,1016,1,77.28,0.0
1522,2069,1071,1,215.5,0.0
1524,2070,1067,2,196.26,0.0
1525,2071,1062,2,247.15,0.0
1525,2071,1017,1,51.27,0.0
1525,2071,1013,1,86.41,0.0
1528,2072,1079,1,61.11,0.0
1529,2073,1046,1,639.26,0.0
1530,2074,1046,1,639.26,0.0
1530,2074,1071,1,215.5,0.0
1532,2075,1038,1,1082.55,0.0
1532,2075,1046,1,639.26,0.0
1532,2075,1051,1,138.75,0.0
1535,2076,1069,1,160.51,0.0
1536,2077,1080,1,13.23,0.0
1537,2078,1010,3,29.41,0.0
1537,2078,1047,1,76.32,0.0
1539,2079,1018,1,82.3,0.0
1539,2079,1055,1,185.41,0.0
1539,2079,1059,3,147.27,0.0
1542,2080,1032,2,319.94,0.0
1543,2081,1036,1,354.4,0.0
1544,2082,1039,1,194.84,0.0
1545,2083,1078,1,55.06,0.0
1546,2084,1092,1,77.3,0.0
1547,2085,1040,1,1029.67,0.0
1548,2086,1074,1,39.9,0.0
1549,2087,1002,1,67.11,0.0
1550,2088,1012,1,44.35,0.0
1551,2089,1082,1,52.97,0.0
1551,2089,1026,1,647.46,0.0
1553,2090,1002,1,67.11,0.0
1553,2090,1075,1,96.79,0.0
1553,2090,1026,1,647.46,0.0
1556,2091,1088,1,41.46,0.0
1557,2092,1052,1,150.08,0.0
1558,2093,1063,1,21.75,0.0
1559,2094,1017,1,51.27,0.0
1559,2094,1043,1,947.82,0.0
1561,2095,1054,1,34.3,0.0
1562,2096,1070,1,66.74,0.0
1563,2097,1070,1,66.74,0.0
1563,2097,1022,1,69.13,0.0
1565,2098,1040,1,1029.67,0.0
1566,2099,1073,2,116.43,0.0
1566,2099,1002,3,67.11,0.0
1568,2100,1032,3,319.94,0.0
1569,2101,1068,1,78.07,0.0
1570,2102,1091,1,55.48,0.0
1570,2102,1057,1,194.48,0.0
1572,2103,1082,1,52.97,0.0
1573,2104,1023,1,32.62,0.0
1574,2105,1017,1,51.27,0.0
1575,2106,1036,2,354.4,0.0
1576,2107,1072,1,156.31,0.0
1576,2107,1008,3,41.08,0.0
1578,2108,1035,1,100.58,0.0
1579,2109,1039,1,194.84,0.0
1580,2110,1090,2,42.32,0.0
1581,2111,1060,3,86.84,0.0
1581,2111,1093,1,62.3,0.0
1583,2112,1021,1,59.85,0.0
1583,2112,1038,1,1082.55,0.0
1583,2112,1016,3,77.28,0.0
1586,2113,1080,1,13.23,0.0
1586,2113,1066,1,155.63,0.0
1586,2113,1042,1,227.11,0.0
1589,2114,1072,1,156.31,0.0
1589,2114,1085,1,46.31,0.0
1589,2114,1034,1,479.4,0.0
1592,2115,1094,1,85.98,0.0
1592,2115,1044,1,586.31,0.0
1592,2115,1067,1,196.26,0.0
1595,2116,1061,1,156.46,0.0
1596,2117,1041,1,201.9,0.0
1596,2117,1055,1,185.41,0.0
1598,2118,1002,1,67.11,0.0
1599,2119,1010,1,29.41,0.0
1600,2120,1067,1,196.26,0.0
1601,2121,1027,3,504.49,0.0
1602,2122,1027,1,504.49,0.0
1603,2123,1055,1,185.41,0.0
1603,2123,1028,3,520.87,0.0
1605,2124,1055,1,185.41,0.0
1606,2125,1082,1,52.97,0.0
1607,2126,1037,2,756.71,0.0
1608,2127,1052,1,150.08,0.0
1609,2128,1074,1,39.9,0.0
1610,2129,1024,1,36.24,0.0
1611,2130,1023,1,32.62,0.0
1612,2131,1028,3,520.87,0.0
1613,2132,1010,1,29.41,0.0
1614,2133,1077,1,28.81,0.0
1614,2133,1089,1,35.23,0.0
1616,2134,1065,1,123.39,0.0
1617,2135,1020,3,44.34,0.0
1618,2136,1055,1,185.41,0.0
1619,2137,1083,1,90.43,0.0
1620,2138,1046,1,639.26,0.0
1621,2139,1013,2,86.41,0.0
1622,2140,1027,1,504.49,0.0
1623,2141,1025,1,66.38,0.0
1624,2142,1029,1,1060.03,0.0
1624,2142,1095,1,77.08,0.0
1626,2143,1086,1,91.38,0.0
1627,2144,1049,1,99.06,0.0
1628,2145,1068,2,78.07,0.0
1629,2146,1003,1,20.69,0.0
1630,2147,1003,2,20.69,0.0
1630,2147,1081,1,58.16,0.0
1632,2148,1009,2,69.18,0.0
1633,2149,1012,2,44.35,0.0
1634,2150,1048,2,749.58,0.0
1635,2151,1061,1,156.46,0.0
1636,2152,1094,2,85.98,0.0
1637,2153,1072,1,156.31,0.0
1638,2154,1081,1,58.16,0.0
1639,2155,1065,1,123.39,0.0
1640,2156,1077,1,28.81,0.0
1641,2157,1093,1,62.3,0.0
1641,2157,1009,1,69.18,0.0
1643,2158,1068,2,78.07,0.0
1643,2158,1029,3,1060.03,0.0
1645,2159,1085,1,46.31,0.0
1646,2160,1049,1,99.06,0.0
1647,2161,1024,2,36.24,0.0
1648,2162,1087,3,37.24,0.0
1649,2163,1091,1,55.48,0.0
1649,2163,1009,1,69.18,0.0
1649,2163,1058,1,120.13,0.0
1652,2164,1042,1,227.11,0.0
1653,2165,1024,1,36.24,0.0
1653,2165,1053,1,81.38,0.0
1653,2165,1012,1,44.35,0.0
1656,2166,1093,1,62.3,0.0
1657,2167,1047,2,76.32,0.0
1657,2167,1071,1,215.5,0.0
1659,2168,1001,1,36.36,0.0
1659,2168,1096,1,20.16,0.0
1661,2169,1062,1,247.15,0.0
1661,2169,1011,1,39.64,0.0
1661,2169,1070,1,66.74,0.0
1664,2170,1066,2,155.63,0.0
1665,2171,1058,1,120.13,0.0
1666,2172,1074,1,39.9,0.0
1667,2173,1032,1,319.94,0.0
1668,2174,1018,1,82.3,0.0
1669,2175,1092,3,77.3,0.0
1670,2176,1016,1,77.28,0.0
1670,2176,1092,1,77.3,0.0
1672,2177,1043,1,947.82,0.0
1673,2178,1074,1,39.9,0.0
1673,2178,1049,1,99.06,0.0
1675,2179,1020,1,44.34,0.0
1675,2179,1035,1,100.58,0.0
1677,2180,1042,1,227.11,0.0
1678,2181,1018,1,82.3,0.0
1679,2182,1044,1,586.31,0.0
1680,2183,1025,1,66.38,0.0
1681,2184,1049,1,99.06,0.0
1682,2185,1063,1,21.75,0.0
1683,2186,1023,1,32.62,0.0
1684,2187,1082,1,52.97,0.0
1685,2188,1053,1,81.38,0.0
1686,2189,1026,3,647.46,0.0
1687,2190,1041,1,201.9,0.0
1688,2191,1032,1,319.94,0.0
1689,2192,1014,1,67.55,0.0
1690,2193,1018,1,82.3,0.0
1690,2193,1034,1,479.4,0.0
1692,2194,1073,1,116.43,0.0
1692,2194,1087,1,37.24,0.0
1694,2195,1076,1,77.95,0.0
1695,2196,1080,1,13.23,0.0
1695,2196,1019,1,39.27,0.0
1697,2197,1001,1,36.36,0.0
1698,2198,1042,1,227.11,0.0
1698,2198,1057,1,194.48,0.0
1698,2198,1059,1,147.27,0.0
1701,2199,1058,1,120.13,0.0
1701,2199,1041,1,201.9,0.0
1703,2200,1092,1,77.3,0.0
1703,2200,1062,1,247.15,0.0
1705,2201,1052,1,150.08,0.0
1706,2202,1081,1,58.16,0.0
1707,2203,1078,1,55.06,0.0
1708,2204,1046,3,639.26,0.0
1708,2204,1076,1,77.95,0.0
1710,2205,1084,1,59.0,0.0
1711,2206,1093,2,62.3,0.0
1712,2207,1020,1,44.34,0.0
1713,2208,1029,1,1060.03,0.0
1714,2209,1077,2,28.81,0.0
1714,2209,1053,1,81.38,0.0
1716,2210,1033,3,873.93,0.0
1717,2211,1002,1,67.11,0.0
1718,2212,1039,3,194.84,0.0
1719,2213,1054,1,34.3,0.0
1719,2213,1095,1,77.08,0.0
1721,2214,1061,1,156.46,0.0
1721,2214,1093,1,62.3,0.0
1721,2214,1077,1,28.81,0.0
1724,2215,1019,3,39.27,0.0
1725,2216,1041,1,201.9,0.0
1726,2217,1050,1,138.13,0.0
1727,2218,1030,1,72.15,0.0
1728,2219,1001,1,36.36,0.0
1729,2220,1004,1,69.11,0.0
1730,2221,1059,1,147.27,0.0
1731,2222,1038,1,1082.55,0.0
1732,2223,1064,1,227.42,0.0
1733,2224,1073,3,116.43,0.0
1734,2225,1054,1,34.3,0.0
1735,2226,1030,1,72.15,0.0
1735,2226,1079,1,61.11,0.0
1737,2227,1030,2,72.15,0.0
1737,2227,1011,2,39.64,0.0
1739,2228,1055,1,185.41,0.0
1739,2228,1047,1,76.32,0.0
1739,2228,1086,1,91.38,0.0
1742,2229,1091,1,55.48,0.0
1743,2230,1054,3,34.3,0.0
1744,2231,1081,1,58.16,0.0
1745,2232,1047,3,76.32,0.0
1745,2232,1025,1,66.38,0.0
1747,2233,1088,1,41.46,0.0
1748,2234,1059,1,147.27,0.0
1749,2235,1018,1,82.3,0.0
1750,2236,1081,2,58.16,0.0
1751,2237,1058,1,120.13,0.0
1752,2238,1002,1,67.11,0.0
1753,2239,1046,1,639.26,0.0
1754,2240,1077,2,28.81,0.0
1755,2241,1020,1,44.34,0.0
1755,2241,1041,1,201.9,0.0
1755,2241,1069,1,160.51,0.0
1758,2242,1071,1,215.5,0.0
1759,2243,1087,1,37.24,0.0
1760,2244,1043,3,947.82,0.0
1761,2245,1021,1,59.85,0.0
1762,2246,1072,2,156.31,0.0
1763,2247,1035,1,100.58,0.0
1764,2248,1008,1,41.08,0.0
1765,2249,1049,1,99.06,0.0
1766,2250,1094,1,85.98,0.0
1767,2251,1075,1,96.79,0.0
1768,2252,1018,3,82.3,0.0
1769,2253,1009,2,69.18,0.0
1770,2254,1095,3,77.08,0.0
1770,2254,1045,1,392.31,0.0
1772,2255,1038,1,1082.55,0.0
1773,2256,1087,1,37.24,0.0
1774,2257,1056,1,203.45,0.0
1775,2258,1066,1,155.63,0.0
1775,2258,1017,1,51.27,0.0
1777,2259,1042,1,227.11,0.0
1778,2260,1057,1,194.48,0.0
1778,2260,1037,1,756.71,0.0
1780,2261,1065,1,123.39,0.0
1781,2262,1038,2,1082.55,0.0
1782,2263,1008,3,41.08,0.0
1782,2263,1055,1,185.41,0.0
1784,2264,1047,1,76.32,0.0
1785,2265,1081,1,58.16,0.0
1786,2266,1055,1,185.41,0.0
1787,2267,1026,1,647.46,0.0
1788,2268,1042,1,227.11,0.0
1789,2269,1035,1,100.58,0.0
1789,2269,1074,3,39.9,0.0
1791,2270,1062,1,247.15,0.0
1792,2271,1028,1,520.87,0.0
1793,2272,1090,1,42.32,0.0
1794,2273,1073,1,116.43,0.0
1795,2274,1061,1,156.46,0.0
1795,2274,1017,3,51.27,0.0
1797,2275,1095,1,77.08,0.0
1798,2276,1027,1,504.49,0.0
1799,2277,1080,1,13.23,0.0
1799,2277,1091,1,55.48,0.0
1799,2277,1004,1,69.11,0.0
1802,2278,1086,1,91.38,0.0
1803,2279,1011,2,39.64,0.0
1803,2279,1024,1,36.24,0.0
1805,2280,1064,2,227.42,0.0
1806,2281,1023,3,32.62,0.0
1807,2282,1094,1,85.98,0.0
1807,2282,1050,1,138.13,0.0
1809,2283,1040,1,1029.67,0.0
1810,2284,1094,1,85.98,0.0
1811,2285,1046,1,639.26,0.0
1812,2286,1050,1,138.13,0.0
1813,2287,1029,1,1060.03,0.0
1813,2287,1051,1,138.75,0.0
1813,2287,1054,1,34.3,0.0
1816,2288,1032,2,319.94,0.0
1817,2289,1006,1,35.72,0.0
1818,2290,1059,1,147.27,0.0
1819,2291,1040,1,1029.67,0.0
1820,2292,1011,1,39.64,0.0
1820,2292,1059,3,147.27,0.0
1822,2293,1096,1,20.16,0.0
1823,2294,1026,1,647.46,0.0
1824,2295,1027,2,504.49,0.0
1825,2296,1078,1,55.06,0.0
1825,2296,1081,1,58.16,0.0
1827,2297,1092,1,77.3,0.0
1827,2297,1047,1,76.32,0.0
1829,2298,1057,1,194.48,0.0
1830,2299,1010,1,29.41,0.0
1830,2299,1029,3,1060.03,0.0
1830,2299,1087,1,37.24,0.0
1833,2300,1069,1,160.51,0.0
1834,2301,1025,1,66.38,0.0
1835,2302,1080,1,13.23,0.0
1836,2303,1070,3,66.74,0.0
1836,2303,1040,1,1029.67,0.0
1836,2303,1039,2,194.84,0.0
1839,2304,1017,1,51.27,0.0
1840,2305,1065,1,123.39,0.0
1840,2305,1056,1,203.45,0.0
1842,2306,1043,1,947.82,0.0
1843,2307,1003,1,20.69,0.0
1843,2307,1076,1,77.95,0.0
1843,2307,1009,2,69.18,0.0
1846,2308,1009,3,69.18,0.0
1847,2309,1063,1,21.75,0.0
1848,2310,1070,1,66.74,0.0
1849,2311,1038,3,1082.55,0.0
1849,2311,1003,2,20.69,0.0
1851,2312,1032,1,319.94,0.0
1852,2313,1054,1,34.3,0.0
1852,2313,1082,3,52.97,0.0
1854,2314,1028,1,520.87,0.0
1855,2315,1093,1,62.3,0.0
1856,2316,1046,1,639.26,0.0
1856,2316,1080,1,13.23,0.0
1856,2316,1059,1,147.27,0.0
1859,2317,1091,1,55.48,0.0
1860,2318,1031,1,244.09,0.0
1860,2318,1079,1,61.11,0.0
1862,2319,1087,1,37.24,0.0
1863,2320,1022,1,69.13,0.0
1864,2321,1008,3,41.08,0.0
1865,2322,1010,3,29.41,0.0
1865,2322,1014,1,67.55,0.0
1867,2323,1057,1,194.48,0.0
1868,2324,1060,1,86.84,0.0
1869,2325,1079,1,61.11,0.0
1870,2326,1072,1,156.31,0.0
1871,2327,1027,1,504.49,0.0
1872,2328,1018,3,82.3,0.0
1873,2329,1096,1,20.16,0.0
1874,2330,1029,1,1060.03,0.0
1875,2331,1089,1,35.23,0.0
1875,2331,1085,1,46.31,0.0
1877,2332,1017,1,51.27,0.0
1877,2332,1029,1,1060.03,0.0
1879,2333,1095,1,77.08,0.0
1879,2333,1091,2,55.48,0.0
1881,2334,1039,2,194.84,0.0
1882,2335,1061,2,156.46,0.0
1883,2336,1011,1,39.64,0.0
1883,2336,1080,1,13.23,0.0
1883,2336,1019,1,39.27,0.0
1886,2337,1061,1,156.46,0.0
1887,2338,1056,1,203.45,0.0
1888,2339,1055,1,185.41,0.0
1889,2340,1068,1,78.07,0.0
1889,2340,1092,1,77.3,0.0
1889,2340,1061,1,156.46,0.0
1892,2341,1081,1,58.16,0.0
1892,2341,1004,1,69.11,0.0
1894,2342,1095,1,77.08,0.0
1895,2343,1025,1,66.38,0.0
1896,2344,1048,1,749.58,0.0
1897,2345,1084,1,59.0,0.0
1898,2346,1068,2,78.07,0.0
1899,2347,1017,1,51.27,0.0
1900,2348,1083,1,90.43,0.0
1900,2348,1040,1,1029.67,0.0
1900,2348,1064,1,227.42,0.0
1903,2349,1024,1,36.24,0.0
1904,2350,1088,1,41.46,0.0
1904,2350,1045,2,392.31,0.0
1906,2351,1090,1,42.32,0.0
1906,2351,1031,1,244.09,0.0
1908,2352,1078,2,55.06,0.0
1909,2353,1039,1,194.84,0.0
1909,2353,1013,1,86.41,0.0
1909,2353,1045,1,392.31,0.0
1912,2354,1095,3,77.08,0.0
1913,2355,1048,1,749.58,0.0
1914,2356,1062,1,247.15,0.0
1914,2356,1080,1,13.23,0.0
1914,2356,1040,1,1029.67,0.0
1917,2357,1003,1,20.69,0.0
1917,2357,1047,3,76.32,0.0
1919,2358,1061,1,156.46,0.0
1919,2358,1076,2,77.95,0.0
1921,2359,1057,1,194.48,0.0
1922,2360,1023,1,32.62,0.0
1922,2360,1073,1,116.43,0.0
1924,2361,1029,1,1060.03,0.0
1924,2361,1006,1,35.72,0.0
1926,2362,1055,1,185.41,0.0
1927,2363,1087,1,37.24,0.0
1928,2364,1044,3,586.31,0.0
1928,2364,1040,1,1029.67,0.0
1930,2365,1094,1,85.98,0.0
1930,2365,1041,1,201.9,0.0
1930,2365,1028,2,520.87,0.0
1933,2366,1073,1,116.43,0.0
1934,2367,1011,3,39.64,0.0
1935,2368,1052,3,150.08,0.0
1936,2369,1028,3,520.87,0.0
1937,2370,1036,1,354.4,0.0
1937,2370,1025,1,66.38,0.0
1937,2370,1073,1,116.43,0.0
1940,2371,1003,1,20.69,0.0
1940,2371,1070,1,66.74,0.0
1940,2371,1064,1,227.42,0.0
1943,2372,1053,1,81.38,0.0
1944,2373,1053,1,81.38,0.0
1944,2373,1013,1,86.41,0.0
1946,2374,1007,1,72.27,0.0
1947,2375,1073,1,116.43,0.0
1947,2375,1025,3,66.38,0.0
1947,2375,1070,2,66.74,0.0
1950,2376,1058,2,120.13,0.0
1951,2377,1084,1,59.0,0.0
1952,2378,1030,1,72.15,0.0
1952,2378,1038,3,1082.55,0.0
1954,2379,1063,3,21.75,0.0
1955,2380,1026,1,647.46,0.0
1956,2381,1018,2,82.3,0.0
1956,2381,1052,2,150.08,0.0
1958,2382,1065,1,123.39,0.0
1959,2383,1085,1,46.31,0.0
1960,2384,1074,1,39.9,0.0
1961,2385,1056,2,203.45,0.0
1962,2386,1076,1,77.95,0.0
1962,2386,1016,1,77.28,0.0
1964,2387,1040,1,1029.67,0.0
1964,2387,1058,1,120.13,0.0
1966,2388,1022,1,69.13,0.0
1966,2388,1083,2,90.43,0.0
1968,2389,1051,1,138.75,0.0
1969,2390,1001,1,36.36,0.0
1970,2391,1096,1,20.16,0.0
1971,2392,1054,2,34.3,0.0
1972,2393,1076,1,77.95,0.0
1973,2394,1035,1,100.58,0.0
1974,2395,1082,1,52.97,0.0
1974,2395,1064,1,227.42,0.0
1976,2396,1039,1,194.84,0.0
1977,2397,1009,1,69.18,0.0
1977,2397,1042,1,227.11,0.0
1979,2398,1028,1,520.87,0.0
1979,2398,1039,1,194.84,0.0
1981,2399,1069,3,160.51,0.0
1982,2400,1055,1,185.41,0.0
1983,2401,1034,1,479.4,0.0
1983,2401,1017,1,51.27,0.0
1985,2402,1058,2,120.13,0.0
1985,2402,1062,1,247.15,0.0
1987,2403,1085,1,46.31,0.0
1988,2404,1087,1,37.24,0.0
1989,2405,1056,1,203.45,0.0
1990,2406,1036,1,354.4,0.0
1990,2406,1071,1,215.5,0.0
1992,2407,1009,1,69.18,0.0
1993,2408,1057,2,194.48,0.0
1994,2409,1069,1,160.51,0.0
1995,2410,1023,2,32.62,0.0
1996,2411,1024,1,36.24,0.0
1997,2412,1033,1,873.93,0.0
1998,2413,1055,1,185.41,0.0
1999,2414,1094,1,85.98,0.0
2000,2415,1081,1,58.16,0.0
2000,2415,1022,2,69.13,0.0
2000,2415,1028,1,520.87,0.0
2003,2416,1048,1,749.58,0.0
2003,2416,1071,2,215.5,0.0
2003,2416,1003,1,20.69,0.0
2006,2417,1029,1,1060.03,0.0
2007,2418,1055,1,185.41,0.0
2008,2419,1095,2,77.08,0.0
2009,2420,1057,1,194.48,0.0
2009,2420,1075,1,96.79,0.0
2011,2421,1007,3,72.27,0.0
2011,2421,1092,1,77.3,0.0
2013,2422,1019,1,39.27,0.0
2013,2422,1004,2,69.11,0.0
2015,2423,1028,3,520.87,0.0
2015,2423,1018,1,82.3,0.0
2015,2423,1095,1,77.08,0.0
2018,2424,1031,1,244.09,0.0
2018,2424,1063,3,21.75,0.0
2020,2425,1065,2,123.39,0.0
2021,2426,1092,1,77.3,0.0
2022,2427,1016,1,77.28,0.0
2023,2428,1050,1,138.13,0.0
2023,2428,1024,1,36.24,0.0
2025,2429,1080,1,13.23,0.0
2026,2430,1090,1,42.32,0.0
2026,2430,1048,1,749.58,0.0
2028,2431,1031,3,244.09,0.0
2029,2432,1092,3,77.3,0.0
2030,2433,1052,1,150.08,0.0
2030,2433,1086,1,91.38,0.0
2030,2433,1040,1,1029.67,0.0
2033,2434,1035,3,100.58,0.0
2033,2434,1079,1,61.11,0.0
2035,2435,1005,1,81.69,0.0
2035,2435,1018,1,82.3,0.0
2037,2436,1086,1,91.38,0.0
2038,2437,1086,1,91.38,0.0
2038,2437,1004,1,69.11,0.0
2038,2437,1081,1,58.16,0.0
2041,2438,1069,1,160.51,0.0
2041,2438,1090,1,42.32,0.0
2041,2438,1055,1,185.41,0.0
2044,2439,1006,1,35.72,0.0
2045,2440,1092,1,77.3,0.0
2046,2441,1022,1,69.13,0.0
2047,2442,1004,1,69.11,0.0
2048,2443,1069,1,160.51,0.0
2049,2444,1046,1,639.26,0.0
2050,2445,1092,1,77.3,0.0
2051,2446,1070,1,66.74,0.0
2052,2447,1093,1,62.3,0.0
2052,2447,1058,1,120.13,0.0
2054,2448,1029,2,1060.03,0.0
2055,2449,1052,1,150.08,0.0
2056,2450,1087,1,37.24,0.0
2056,2450,1090,1,42.32,0.0
2058,2451,1092,1,77.3,0.0
2058,2451,1080,1,13.23,0.0
2060,2452,1045,1,392.31,0.0
2060,2452,1074,1,39.9,0.0
2062,2453,1089,1,35.23,0.0
2063,2454,1035,1,100.58,0.0
2064,2455,1050,2,138.13,0.0
2065,2456,1087,3,37.24,0.0
2066,2457,1082,1,52.97,0.0
2067,2458,1042,1,227.11,0.0
2068,2459,1073,1,116.43,0.0
2069,2460,1022,1,69.13,0.0
2070,2461,1006,1,35.72,0.0
2071,2462,1076,1,77.95,0.0
2071,2462,1076,1,77.95,0.0
2071,2462,1006,1,35.72,0.0
2074,2463,1078,1,55.06,0.0
2075,2464,1041,1,201.9,0.0
2076,2465,1084,1,59.0,0.0
2077,2466,1075,1,96.79,0.0
2078,2467,1084,1,59.0,0.0
2079,2468,1020,1,44.34,0.0
2080,2469,1076,1,77.95,0.0
2081,2470,1044,1,586.31,0.0
2082,2471,1076,3,77.95,0.0
2083,2472,1066,2,155.63,0.0
2084,2473,1045,1,392.31,0.0
2085,2474,1093,1,62.3,0.0
2085,2474,1062,3,247.15,0.0
2087,2475,1009,1,69.18,0.0
2088,2476,1012,1,44.35,0.0
2089,2477,1001,3,36.36,0.0
2090,2478,1083,1,90.43,0.0
2091,2479,1092,3,77.3,0.0
2092,2480,1046,1,639.26,0.0
2092,2480,1033,1,873.93,0.0
2094,2481,1035,1,100.58,0.0
2095,2482,1070,1,66.74,0.0
2096,2483,1001,1,36.36,0.0
2097,2484,1037,1,756.71,0.0
2097,2484,1013,1,86.41,0.0
2099,2485,1063,1,21.75,0.0
2100,2486,1086,2,91.38,0.0
2100,2486,1023,1,32.62,0.0
2100,2486,1032,1,319.94,0.0
2103,2487,1087,1,37.24,0.0
2104,2488,1058,1,120.13,0.0
2105,2489,1032,1,319.94,0.0
2106,2490,1076,1,77.95,0.0
2106,2490,1056,1,203.45,0.0
2106,2490,1011,1,39.64,0.0
2109,2491,1017,3,51.27,0.0
2110,2492,1035,1,100.58,0.0
2111,2493,1015,1,84.52,0.0
2111,2493,1006,1,35.72,0.0
2111,2493,1088,1,41.46,0.0
2114,2494,1008,1,41.08,0.0
2114,2494,1006,1,35.72,0.0
2114,2494,1081,3,58.16,0.0
2117,2495,1036,1,354.4,0.0
2118,2496,1026,1,647.46,0.0
2119,2497,1067,2,196.26,0.0
2119,2497,1022,1,69.13,0.0
2121,2498,1043,1,947.82,0.0
2122,2499,1009,1,69.18,0.0
2123,2500,1086,2,91.38,0.0
2123,2500,1015,3,84.52,0.0
2125,2501,1022,3,69.13,0.0
2126,2502,1003,1,20.69,0.0
2127,2503,1028,1,520.87,0.0
2128,2504,1064,1,227.42,0.0
2129,2505,1079,3,61.11,0.0
2130,2506,1085,1,46.31,0.0
2131,2507,1007,1,72.27,0.0
2132,2508,1038,1,1082.55,0.0
2132,2508,1002,1,67.11,0.0
2132,2508,1082,1,52.97,0.0
2135,2509,1007,1,72.27,0.0
2136,2510,1055,1,185.41,0.0
2137,2511,1020,1,44.34,0.0
2138,2512,1076,1,77.95,0.0
2139,2513,1006,1,35.72,0.0
2140,2514,1081,1,58.16,0.0
2141,2515,1023,3,32.62,0.0
2141,2515,1061,1,156.46,0.0
2143,2516,1026,1,647.46,0.0
2143,2516,1029,1,1060.03,0.0
2145,2517,1007,3,72.27,0.0
2146,2518,1056,1,203.45,0.0
2147,2519,1033,1,873.93,0.0
2148,2520,1061,2,156.46,0.0
2149,2521,1022,1,69.13,0.0
2149,2521,1024,1,36.24,0.0
2151,2522,1005,1,81.69,0.0
2152,2523,1046,1,639.26,0.0
2153,2524,1045,1,392.31,0.0
2154,2525,1091,1,55.48,0.0
2154,2525,1035,1,100.58,0.0
2156,2526,1076,1,77.95,0.0
2156,2526,1017,1,51.27,0.0
2158,2527,1051,2,138.75,0.0
2158,2527,1077,1,28.81,0.0
2160,2528,1029,1,1060.03,0.0
2161,2529,1004,2,69.11,0.0
2162,2530,1035,2,100.58,0.0
2163,2531,1021,1,59.85,0.0
2164,2532,1041,1,201.9,0.0
2165,2533,1080,1,13.23,0.0
2166,2534,1028,1,520.87,0.0
2167,2535,1077,1,28.81,0.0
2167,2535,1087,1,37.24,0.0
2167,2535,1086,1,91.38,0.0
2170,2536,1034,1,479.4,0.0
2170,2536,1081,2,58.16,0.0
2172,2537,1036,2,354.4,0.0
2173,2538,1062,1,247.15,0.0
2173,2538,1014,1,67.55,0.0
2175,2539,1046,1,639.26,0.0
2176,2540,1052,1,150.08,0.0
2177,2541,1067,1,196.26,0.0
2177,2541,1017,1,51.27,0.0
2179,2542,1027,1,504.49,0.0
2180,2543,1069,1,160.51,0.0
2181,2544,1064,2,227.42,0.0
2182,2545,1019,1,39.27,0.0
2182,2545,1009,2,69.18,0.0
2184,2546,1069,1,160.51,0.0
2185,2547,1017,1,51.27,0.0
2186,2548,1074,2,39.9,0.0
2186,2548,1022,1,69.13,0.0
2188,2549,1061,1,156.46,0.0
2189,2550,1076,1,77.95,0.0
2190,2551,1020,1,44.34,0.0
2190,2551,1012,1,44.35,0.0
2192,2552,1076,2,77.95,0.0
2193,2553,1068,1,78.07,0.0
2193,2553,1051,1,138.75,0.0
2193,2553,1003,1,20.69,0.0
2196,2554,1080,3,13.23,0.0
2197,2555,1001,1,36.36,0.0
2198,2556,1015,1,84.52,0.0
2199,2557,1091,1,55.48,0.0
2200,2558,1020,1,44.34,0.0
2200,2558,1079,1,61.11,0.0
2200,2558,1041,1,201.9,0.0
2203,2559,1075,1,96.79,0.0
2203,2559,1076,1,77.95,0.0
2205,2560,1068,1,78.07,0.0
2206,2561,1036,1,354.4,0.0
2206,2561,1007,1,72.27,0.0
2206,2561,1057,1,194.48,0.0
2209,2562,1065,2,123.39,0.0
2210,2563,1089,1,35.23,0.0
2211,2564,1041,1,201.9,0.0
2212,2565,1003,1,20.69,0.0
2213,2566,1058,1,120.13,0.0
2213,2566,1094,1,85.98,0.0
2213,2566,1091,3,55.48,0.0
2216,2567,1016,3,77.28,0.0
2217,2568,1076,1,77.95,0.0
2217,2568,1076,1,77.95,0.0
2219,2569,1056,1,203.45,0.0
2220,2570,1042,1,227.11,0.0
2220,2570,1068,1,78.07,0.0
2222,2571,1060,1,86.84,0.0
2223,2572,1067,1,196.26,0.0
2224,2573,1025,1,66.38,0.0
2224,2573,1083,1,90.43,0.0
2226,2574,1052,1,150.08,0.0
2227,2575,1010,1,29.41,0.0
2227,2575,1054,1,34.3,0.0
2227,2575,1070,1,66.74,0.0
2230,2576,1083,1,90.43,0.0
2231,2577,1020,1,44.34,0.0
2232,2578,1024,3,36.24,0.0
2233,2579,1084,2,59.0,0.0
2233,2579,1066,1,155.63,0.0
2233,2579,1084,1,59.0,0.0
2236,2580,1021,3,59.85,0.0
2236,2580,1072,1,156.31,0.0
2238,2581,1051,1,138.75,0.0
2238,2581,1008,1,41.08,0.0
2240,2582,1014,1,67.55,0.0
2240,2582,1031,1,244.09,0.0
2242,2583,1005,1,81.69,0.0
2243,2584,1083,1,90.43,0.0
2244,2585,1075,1,96.79,0.0
2245,2586,1087,1,37.24,0.0
2246,2587,1040,1,1029.67,0.0
2247,2588,1067,1,196.26,0.0
2248,2589,1053,1,81.38,0.0
2248,2589,1008,1,41.08,0.0
2250,2590,1049,1,99.06,0.0
2250,2590,1055,1,185.41,0.0
2250,2590,1036,1,354.4,0.0
